CodMun,area_territorial
3140100,"158,809"
3140159,"35,196"
3140209,"77,338"
3140308,"545,813"
3140407,"107,902"
3140506,"1058,418"
3140530,"113,268"
3140555,"227,539"
3140605,"280,53"
3140704,"301,383"
3140803,"157,066"
3140852,"1940,598"
3140902,"266,99"
3141009,"472,245"
3141108,"252,453"
3141207,"260,957"
3141306,"946,437"
3141405,"1435,903"
3141504,"305,507"
3141603,"348,271"
3141702,"274,938"
3141801,"1812,398"
3141900,"219,774"
3142007,"723,278"
3142106,"301,672"
3142205,"320,695"
3142254,"602,128"
3142304,"155,112"
3142403,"202,705"
3142502,"650,911"
3142601,"216,54"
3142700,"1503,755"
3142809,"2595,957"
3142908,"1001,296"
3143005,"421,283"
3143104,"1343,035"
3143153,"385,553"
3143203,"594,632"
3143302,"3589,811"
3143401,"291,594"
3143450,"1130,419"
3143500,"2084,275"
3143609,"414,772"
3143708,"477,548"
3143807,"191,564"
3143906,"841,693"
3144003,"1250,824"
3144102,"409,948"
3144201,"233,493"
3144300,"1518,166"
3144359,"127,173"
3144375,"468,66"
3144409,"188,719"
3144508,"341,453"
3144607,"582,553"
3144656,"1108,255"
3144672,"146,775"
3144706,"361,926"
3144805,"429,313"
3144904,"375,973"
3145000,"1111,011"
3145059,"120,943"
3145109,"390,152"
3145208,"282,472"
3145307,"1702,981"
3145356,"755,151"
3145372,"271,61"
3145406,"178,242"
3145455,"2092,078"
3145505,"54,633"
3145604,"897,294"
3145703,"111,13"
3145802,"246,976"
3145851,"89,068"
3145877,"121,8"
3145901,"258,726"
3146008,"533,714"
3146107,"1245,865"
3146206,"175,482"
3146255,"446,275"
3146305,"544,375"
3146404,"637,309"
3146503,"421,862"
3146552,"839,805"
3146602,"58,419"
3146701,"316,476"
3146750,"433,154"
3146909,"553,577"
3147006,"8231,029"
3147105,"551,247"
3147204,"424,296"
3147303,"331,238"
3147402,"625,623"
3147501,"94,183"
3147600,"277,221"
3147709,"429,172"
3147808,"246,565"
3147907,"1338,07"
3147956,"444,196"
3148004,"3190,456"
3148103,"2874,344"
3148202,"108,246"
3148301,"268,321"
3148400,"220,564"
3148509,"601,19"
3148608,"996,646"
3148707,"1594,651"
3148756,"173,928"
3148806,"173,168"
3148905,"347,92"
3149002,"69,99"
3149101,"217,989"
3149150,"1525,648"
3149200,"357,891"
3149309,"292,831"
3149408,"112,959"
3149507,"90,833"
3149606,"203,991"
3149705,"249,322"
3149804,"2451,112"
3149903,"270,657"
3149952,"228,907"
3150000,"317,463"
3150109,"192,196"
3150158,"109,345"
3150208,"83,733"
3150307,"322,814"
3150406,"259,638"
3150505,"414,969"
3150539,"66,57"
3150570,"1228,736"
3150604,"280,335"
3150703,"337,98"
3150802,"658,812"
3150901,"203,619"
3151008,"124,803"
3151107,"190,681"
3151206,"549,514"
3151305,"144,289"
3151404,"569,636"
3151503,"902,468"
3151602,"317,52"
3151701,"474,244"
3151800,"546,958"
3151909,"691,066"
3152006,"2551,074"
3152105,"470,643"
3152131,"602,799"
3152170,"1212,413"
3152204,"1749,683"
3152303,"284,777"
3152402,"625,111"
3152501,"542,797"
3152600,"263,034"
3152709,"264,115"
3152808,"4847,544"
3152907,"215,516"
3153004,"622,478"
3153103,"236,798"
3153202,"695,882"
3153301,"189,235"
3153400,"3503,848"
3153509,"152,272"
3153608,"124,189"
3153707,"556,436"
3153806,"153,56"
3153905,"72,228"
3154002,"763,364"
3154101,"234,296"
3154150,"151,859"
3154200,"618,312"
3154309,"1081,796"
3154408,"183,062"
3154457,"1719,266"
3154507,"1315,54"
3154606,"155,105"
3154705,"49,251"
3154804,"228,394"
3154903,"384,381"
3155009,"112,094"
3155108,"479,815"
3155207,"238,602"
3155306,"231,54"
3155405,"209,31"
3155504,"1352,353"
3155603,"3117,675"
3155702,"373,037"
3155801,"252,418"
3155900,"348,046"
3156007,"986,561"
3156106,"404,805"
3156205,"79,402"
3156304,"72,673"
3156403,"407,557"
3156452,"111,156"
3156502,"1110,295"
3156601,"965,174"
3156700,"302,453"
3156809,"919,811"
3156908,"3073,268"
3157005,"1862,117"
3157104,"938,008"
3157203,"684,505"
3157252,"107,402"
3157278,"417,925"
3157302,"194,564"
3157336,"3,565"
3157377,"589,607"
3157401,"258,726"
3157500,"131,965"
3157609,"2917,448"
3157658,"276,433"
3157708,"723,784"
3157807,"235,205"
3157906,"255,73"
3158003,"597,441"
3158102,"440,605"
3158201,"624,047"
3158300,"172,444"
3158409,"161,486"
3158508,"1255,832"
3158607,"182,655"
3158706,"203,074"
3158805,"106,169"
3158904,"347,362"
3158953,"276,067"
3159001,"677,207"
3159100,"196,565"
3159209,"503,011"
3159308,"420,94"
3159357,"68,153"
3159407,"324,234"
3159506,"485,081"
3159605,"352,969"
3159704,"284,334"
3159803,"2998,364"
3159902,"488,885"
3160009,"202,032"
3160108,"130,213"
3160207,"305,737"
3160306,"503,706"
3160405,"1125,78"
3160454,"796,29"
3160504,"107,269"
3160603,"430,656"
3160702,"637,373"
3160801,"80,403"
3160900,"110,019"
3160959,"60,865"
3161007,"743,768"
3161056,"162,56"
3161106,"3308,1"
3161205,"316,822"
3161304,"1128,864"
3161403,"164,613"
3161502,"185,578"
3161601,"152,336"
3161650,"280,954"
3161700,"2692,545"
3161809,"265,73"
3161908,"363,828"
3162005,"516,683"
3162104,"866,087"
3162203,"547,908"
3162252,"998,015"
3162302,"120,536"
3162401,"1851,102"
3162450,"678,274"
3162500,"1452,002"
3162559,"143,096"
3162575,"137,928"
3162609,"120,122"
3162658,"415,922"
3162708,"1925,575"
3162807,"478,183"
3162906,"407,427"
3162922,"71,758"
3162948,"308,319"
3162955,"47,93"
3163003,"213,881"
3163102,"205,501"
3163201,"88,794"
3163300,"328,704"
3163409,"189,578"
3163508,"345,146"
3163607,"54,701"
3163706,"58,019"
3163805,"152,111"
3163904,"260,827"
3164001,"402,739"
3164100,"308,106"
3164209,"2434,004"
3164308,"2098,867"
3164407,"167,428"
3164431,"73,629"
3164472,"80,618"
3164506,"517,83"
3164605,"408,09"
3164704,"814,925"
3164803,"128,002"
3164902,"90,848"
3165008,"572,4"
3165107,"277,928"
3165206,"369,747"
3165305,"392,651"
3165404,"285,073"
3165503,"141,904"
3165537,"62,134"
3165552,"534,655"
3165560,"176,634"
3165578,"151,097"
3165602,"98,336"
3165701,"166,495"
3165800,"93,892"
3165909,"952,055"
3166006,"170,749"
3166105,"381,328"
3166204,"237,815"
3166303,"166,012"
3166402,"114,769"
3166501,"218,595"
3166600,"335,659"
3166709,"213,574"
3166808,"1295,272"
3166907,"209,27"
3166956,"551,954"
3167004,"213,173"
3167103,"1217,813"
3167202,"536,928"
3167301,"157,456"
3167400,"312,166"
3167509,"135,689"
3167608,"486,543"
3167707,"206,787"
3167806,"196,866"
3167905,"211,084"
3168002,"1220,046"
3168051,"193,082"
3168101,"1179,248"
3168200,"407,92"
3168309,"329,287"
3168408,"731,753"
3168507,"166,735"
3168606,"3242,27"
3168705,"144,381"
3168804,"83,047"
3168903,"2091,774"
3169000,"173,866"
3169059,"114,705"
3169109,"136,776"
3169208,"285,124"
3169307,"828,038"
3169356,"2678,253"
3169406,"689,794"
3169505,"500,073"
3169604,"1822,53"
3169703,"1153,111"
3169802,221
3169901,"407,452"
3170008,"820,524"
3170057,"189,045"
3170107,"4523,957"
3170206,"4115,206"
3170305,"405,834"
3170404,"8445,432"
3170438,"1147,407"
3170479,"598,221"
3170503,"138,792"
3170529,"2076,942"
3170578,"116,664"
3170602,"409,888"
3170651,"491,512"
3170701,"395,396"
3170750,"651,505"
3170800,"2220,279"
3170909,"814,994"
3171006,"1913,396"
3171030,"1570,582"
3171071,"631,692"
3171105,"1031,823"
3171154,"115,242"
3171204,"71,04"
3171303,"299,418"
3171402,"112,691"
3171501,"172,297"
3171600,"868,914"
3171709,"326,515"
3171808,"439,878"
3171907,"281,022"
3172004,"243,351"
3172103,"205,552"
3172202,"102,487"
3200102,"941,188"
3200136,"454,448"
3200169,"473,729"
3200201,"756,86"
3200300,"615,677"
3200359,"227,617"
3200409,"409,691"
3200508,"193,984"
3200607,"1420,285"
3200706,"232,868"
3200805,"909,039"
3200904,"944,521"
3201001,"428,716"
3201100,"89,084"
3201159,"354,404"
3201209,"864,583"
3201308,"279,718"
3201407,"663,515"
3201506,"1398,219"
3201605,"1182,587"
3201704,"369,778"
3201803,"174,039"
3201902,"1229,21"
3202009,"159,298"
3202108,"2285,369"
3202207,"286,854"
3202256,"360,016"
3202306,"468,185"
3202405,"589,825"
3202454,"240,278"
3202504,"201,248"
3202553,"330,874"
3202603,"203,528"
3202652,"184,807"
3202702,"535,021"
3202801,"550,71"
3202900,"295,189"
3203007,"460,586"
3203056,"659,751"
3203106,"177,342"
3203130,"284,735"
3203163,"458,37"
3203205,"3496,263"
3203304,"321,418"
3203320,"130,268"
3203346,"285,495"
3203353,"327,642"
3203403,"869,439"
3203502,"1099,06"
3203601,"540,529"
3203700,"678,804"
3203809,"327,268"
3203908,"1439,571"
3204005,"837,842"
3204054,"433,453"
3204104,"973,136"
3204203,"74,046"
3204252,"360,11"
3204302,"594,897"
3204351,"641,929"
3204401,"204,464"
3204500,"718,325"
3204559,"735,198"
3204609,"683,032"
3204658,"298,58"
3204708,"434,887"
3204807,"273,489"
3204906,"2346,049"
3204955,"341,944"
3205002,"547,631"
3205010,"587,036"
3205036,"417,76"
3205069,"185,909"
3205101,"312,279"
3205150,"433,257"
3205176,"470,343"
3205200,"210,225"
3205309,"97,123"
3300100,"813,42"
3300159,"94,542"
3300209,"638,276"
3300225,"110,724"
3300233,"70,977"
3300258,"152,106"
3300308,"584,61"
3300407,"547,133"
3300456,"78,985"
3300506,"382,43"
3300605,"596,659"
3300704,"413,449"
3300803,"954,749"
3300902,"558,281"
3300936,"304,885"
3300951,"108,639"
3301009,"4032,487"
3301108,"747,21"
3301157,"522,596"
3301207,"305,749"
3301306,"462,918"
3301405,"338,26"
3301504,"113,048"
3301603,"379,619"
3301702,"467,319"
3301801,"139,381"
3301850,"358,443"
3301876,"50,977"
3301900,"429,961"
3302007,"282,606"
3302056,"291,193"
3302106,"433,182"
3302205,"1106,694"
3302254,"241,035"
3302270,"81,697"
3302304,"253,53"
3302403,"1216,989"
3302452,"78,364"
3302502,"390,775"
3302601,"367,606"
3302700,"361,572"
3302809,"95,324"
3302858,"41,169"
3302908,"287,933"
3303005,"303,27"
3303104,"387,073"
3303203,"19,393"
3303302,"133,757"
3303401,"935,429"
3303500,"520,581"
3303609,"190,949"
3303708,"571,118"
3303807,"924,296"
3303856,"314,341"
3303906,"791,144"
3303955,"82,254"
3304003,"490,255"
3304102,"291,847"
3304110,"50,892"
3304128,"284,826"
3304144,"75,927"
3304151,"719,643"
3304201,"1099,336"
3304300,"459,458"
3304409,"846,797"
3304508,"478,783"
3304524,"228,044"
3304557,"1200,329"
3304607,"810,963"
3304706,"603,633"
3304755,"1118,037"
3304805,"1034,833"
3304904,"248,16"
3305000,"452,396"
3305109,"35,216"
3305133,"249,688"
3305158,"220,178"
3305208,"332,488"
3305307,"397,214"
3305406,"540,673"
3305505,"352,13"
3305554,"265,189"
3305604,"937,755"
3305703,"413,407"
3305752,"143,007"
3305802,"773,338"
3305901,"591,151"
3306008,"322,843"
3306107,"1300,767"
3306156,"201,938"
3306206,"536,073"
3306305,"182,105"
3500105,"411,987"
3500204,"211,055"
3500303,"474,554"
3500402,"142,673"
3500501,"60,126"
3500550,"404,463"
3500600,"3,612"
3500709,"966,708"
3500758,"159,6"
3500808,"118,915"
3500907,"313,007"
3501004,"928,956"
3501103,"318,574"
3501152,"83,66"
3501202,"362,411"
3501301,"347,647"
3501400,"153,662"
3501509,"84,879"
3501608,"133,912"
3501707,"122,958"
3501806,"252,876"
3501905,"445,323"
3502002,"325,953"
3502101,"964,226"
3502200,"1027,288"
3502309,"736,557"
3502408,"320,84"
3502507,"120,89"
3502606,"179,004"
3502705,"974,322"
3502754,"145,204"
3502804,"1167,126"
3502903,"255,327"
3503000,"202,829"
3503109,"285,908"
3503158,"156,903"
3503208,"1003,625"
3503307,"644,831"
3503356,"264,904"
3503406,"506,226"
3503505,"305,227"
3503604,"85,907"
3503703,"132,624"
3503802,"178,026"
3503901,"96,167"
3503950,"69,373"
3504008,"460,609"
3504107,"478,521"
3504206,"434,498"
3504305,"540,689"
3504404,"338,37"
3504503,"1213,055"
3504602,"110,372"
3504701,"91,635"
3504800,"149,881"
3504909,"616,429"
3505005,"153,142"
3505104,"205,212"
3505203,"444,405"
3505302,"150,121"
3505351,"405,681"
3505401,"1007,684"
3505500,"1566,161"
3505609,"146,025"
3505708,"65,701"
3505807,"170,912"
3505906,"849,526"
3506003,"667,684"
3506102,"683,192"
3506201,"301,687"
3506300,"244,158"
3506359,"491,546"
3506409,"158,025"
3506508,"530,031"
3506607,"317,406"
3506706,"690,748"
3506805,"363,926"
3506904,"653,541"
3507001,"248,954"
3507100,"108,366"
3507159,"133,578"
3507209,"118,951"
3507308,"122,11"
3507407,"552,256"
3507456,"347,989"
3507506,"1482,642"
3507605,"512,584"
3507704,"195,176"
3507753,"105,689"
3507803,"278,458"
3507902,"1101,373"
3508009,"1196,462"
3508108,"326,921"
3508207,"266,42"
3508306,"239,974"
3508405,"260,234"
3508504,"368,99"
3508603,"287,99"
3508702,"468,214"
3508801,"920,28"
3508900,"253,352"
3509007,"97,642"
3509106,"551,159"
3509205,"131,386"
3509254,"454,436"
3509304,"176,929"
3509403,"660,088"
3509452,"184,479"
3509502,"794,571"
3509601,"79,403"
3509700,"289,981"
3509809,"484,199"
3509908,"1237,354"
3509957,"53,261"
3510005,"595,811"
3510104,"70,892"
3510153,"57,459"
3510203,"1640,23"
3510302,"169,89"
3510401,"322,878"
3510500,"484,947"
3510609,"34,546"
3510708,"639,248"
3510807,"864,225"
3510906,"191,683"
3511003,"1065,318"
3511102,"290,596"
3511201,"148,393"
3511300,"197,838"
3511409,"511,621"
3511508,"127,803"
3511607,"190,392"
3511706,"175,846"
3511904,"168,59"
3512001,"422,303"
3512100,"728,648"
3512209,"182,793"
3512308,"466,12"
3512407,"137,579"
3512506,"246,825"
3512605,"303,83"
3512704,"278,622"
3512803,"154,665"
3512902,"441,68"
3513009,"323,994"
3513108,"311,423"
3513207,"385,23"
3513306,"149,33"
3513405,"305,699"
3513504,"142,879"
3513603,"1407,25"
3513702,"753,706"
3513801,"30,732"
3513850,"88,133"
3513900,"223,749"
3514007,"149,729"
3514106,"632,972"
3514205,"77,939"
3514304,"205,874"
3514403,"487,688"
3514502,"264,557"
3514601,"111,376"
3514700,"515,258"
3514809,"1654,256"
3514908,"202,36"
3514924,"93,98"
3514957,"83,129"
3515004,"70,398"
3515103,"155,641"
3515129,"225,167"
3515152,"109,941"
3515186,"389,235"
3515194,"193,666"
3515202,"296,281"
3515301,"264,987"
3515350,"573,894"
3515400,"429,171"
3515509,"549,797"
3515608,"169,99"
3515657,"100,504"
3515707,"29,564"
3515806,"224,711"
3515905,"204,236"
3516002,"524,138"
3516101,"225,886"
3516200,"605,679"
3516309,"49,001"
3516408,"132,775"
3516507,"138,681"
3516606,"355,914"
3516705,"555,807"
3516804,"180,569"
3516853,"243,766"
3516903,"494,376"
3517000,"676,755"
3517109,"272,8"
3517208,"277,154"
3517307,"217,811"
3517406,"1258,465"
3517505,"325,126"
3517604,"408,292"
3517703,"362,183"
3517802,"569,197"
3517901,"641,501"
3518008,"85,7"
3518107,"461,746"
3518206,"955,637"
3518305,"270,816"
3518404,"752,636"
3518503,"567,884"
3518602,"270,289"
3518701,"144,794"
3518800,"318,675"
3518859,"413,567"
3518909,"252,477"
3519006,"364,252"
3519055,"65,577"
3519071,"62,416"
3519105,"547,393"
3519204,"321,948"
3519253,"401,381"
3519303,"290,978"
3519402,"271,912"
3519501,"228,23"
3519600,"689,391"
3519709,"1058,082"
3519808,"362,355"
3519907,"594,974"
3520004,"97,747"
3520103,"468,355"
3520202,"292,953"
3520301,"1978,795"
3520400,"346,389"
3520426,"196,567"
3520442,"652,641"
3520509,"311,545"
3520608,"129,367"
3520707,"279,606"
3520806,"87,119"
3520905,"209,554"
3521002,"170,289"
3521101,"190,01"
3521150,"136,028"
3521200,"1152,059"
3521309,"466,461"
3521408,"115,118"
3521507,"257,612"
3521606,"214,461"
3521705,"1100,247"
3521804,"1092,884"
3521903,"502,066"
3522000,"230,355"
3522109,"601,711"
3522158,"183,015"
3522208,"150,742"
3522307,"1789,35"
3522406,"1826,258"
3522505,"82,658"
3522604,"518,416"
3522653,"406,478"
3522703,"996,747"
3522802,"507,997"
3522901,"140,023"
3523008,"301,653"
3523107,"82,622"
3523206,"1003,86"
3523305,"273,667"
3523404,"322,276"
3523503,"979,817"
3523602,"564,603"
3523701,"161,118"
3523800,"138,986"
3523909,"640,719"
3524006,"200,816"
3524105,"704,659"
3524204,"273,438"
3524303,"706,602"
3524402,"464,272"
3524501,"145,133"
3524600,"704,189"
3524709,"141,391"
3524808,"368,574"
3524907,"184,413"
3525003,"17,449"
3525102,"501,87"
3525201,"207,549"
3525300,"687,103"
3525409,"141,971"
3525508,"374,293"
3525607,"415,452"
3525706,"860,2"
3525805,"128,183"
3525854,"56,685"
3525904,"431,207"
3526001,"582,565"
3526100,"812,799"
3526209,"522,169"
3526308,"255,472"
3526407,"384,274"
3526506,"537,675"
3526605,"167,067"
3526704,"402,871"
3526803,"809,541"
3526902,"580,711"
3527009,"48,756"
3527108,"570,058"
3527207,"414,16"
3527256,"113,94"
3527306,"55,133"
3527405,"314,81"
3527504,"189,536"
3527603,"598,257"
3527702,"166,576"
3527801,"155,171"
3527900,"475,226"
3528007,"224,514"
3528106,"248,087"
3528205,"327,567"
3528304,"312,282"
3528403,"210,149"
3528502,"320,697"
3528601,"229,046"
3528700,"919,519"
3528809,"533,498"
3528858,"111,267"
3528908,"186,544"
3529005,"1170,515"
3529104,"77,827"
3529203,"1253,564"
3529302,"524,899"
3529401,"61,909"
3529500,"195,151"
3529609,"228,199"
3529658,"148,636"
3529708,"820,849"
3529807,"213,242"
3529906,"1001,484"
3530003,"216,825"
3530102,"917,694"
3530201,"1238,931"
3530300,"243,228"
3530409,"166,125"
3530508,"855,156"
3530607,"712,541"
3530706,"812,753"
3530805,"497,708"
3530904,"133,698"
3531001,"104,352"
3531100,"143,205"
3531209,"110,308"
3531308,"346,95"
3531407,"495,559"
3531506,"263,462"
3531605,"233,547"
3531704,"332,742"
3531803,"240,566"
3531902,"1388,127"
3532009,"146,752"
3532058,"228,7"
3532108,"250,873"
3532157,"286,647"
3532207,"357,325"
3532306,"833,372"
3532405,"326,254"
3532504,"219,05"
3532603,"436,159"
3532702,"137,609"
3532801,"217,515"
3532827,"385,375"
3532843,"124,473"
3532868,"183,396"
3532900,"160,25"
3533007,"531,796"
3533106,"34,158"
3533205,"265,029"
3533254,"117,772"
3533304,"73,816"
3533403,"73,788"
3533502,"931,743"
3533601,"348,265"
3533700,"301,036"
3533809,"198,938"
3533908,"802,555"
3534005,"242,946"
3534104,"218,668"
3534203,"247,378"
3534302,"291,765"
3534401,"64,954"
3534500,"222,13"
3534609,"248,038"
3534708,"295,818"
3534757,"288,648"
3534807,"266,778"
3534906,"339,375"
3535002,"697,701"
3535101,"82,125"
3535200,"318,74"
3535309,"548,407"
3535408,"356,05"
3535507,"1001,492"
3535606,"809,576"
3535705,"155,186"
3535804,"1018,724"
3535903,"140,354"
3536000,"366,664"
3536109,"209,894"
3536208,"359,414"
3536257,"84,737"
3536307,"602,848"
3536406,"374,091"
3536505,"138,777"
3536570,"256,178"
3536604,"737,986"
3536703,"727,482"
3536802,"158,587"
3536901,"260,101"
3537008,"712,604"
3537107,"108,817"
3537156,"152,309"
3537206,"670,44"
3537305,"711,315"
3537404,"974,247"
3537503,"223,136"
3537602,"326,216"
3537701,"232,488"
3537800,"746,868"
3537909,"681,248"
3538006,"731,355"
3538105,"184,825"
3538204,"154,529"
3538303,"482,769"
3538501,"175,996"
3538600,"385,568"
3538709,"1378,069"
3538808,"504,591"
3538907,"823,758"
3539004,"215,809"
3539103,"108,489"
3539202,"477,673"
3539301,"727,118"
3539400,"402,409"
3539509,"430,638"
3539608,"289,825"
3539707,"327,48"
3539806,"17,264"
3539905,"135,12"
3540002,"784,674"
3540101,"183,399"
3540200,"356,371"
3540259,"209,525"
3540309,"217,505"
3540408,"315,938"
3540507,"265,689"
3540606,"556,706"
3540705,"244,906"
3540754,"44,643"
3540804,"342,492"
3540853,"63,054"
3540903,"167,378"
3541000,"149,253"
3541059,"175,1"
3541109,"286,642"
3541208,"749,233"
3541307,"1260,281"
3541406,"560,637"
3541505,"755,203"
3541604,"779,2"
3541653,"205,672"
3541703,"651,341"
3541802,"234,914"
3541901,"249,399"
3542008,"318,937"
3542107,"121,645"
3542206,"1587,498"
3542305,"309,441"
3542404,"263,28"
3542503,"410,406"
3542602,"722,201"
3542701,"245,746"
3542800,"335,759"
3542909,"471,553"
3543006,"697,5"
3543105,"148,332"
3543204,"203,208"
3543238,"196,446"
3543253,"333,363"
3543303,"99,075"
3543402,"650,916"
3543501,"385,878"
3543600,"162,508"
3543709,"316,639"
3543808,"358,481"
3543907,"498,422"
3544004,"226,657"
3544103,"36,341"
3544202,"631,897"
3544251,"744,011"
3544301,"129,847"
3544400,"236,484"
3544509,"242,877"
3544608,"305,285"
3544707,"147,935"
3544806,"308,555"
3544905,"305,776"
3545001,"424,997"
3545100,"172,934"
3545159,"99,738"
3545209,"133,057"
3545308,"280,509"
3545407,"188,441"
3545506,"455,856"
3545605,"330,269"
3545704,"272,692"
3545803,"271,03"
3546009,"272,238"
3546108,"183,458"
3546207,"150,13"
3546256,"148,062"
3546306,"295,337"
3546405,"1114,747"
3546504,"134,421"
3546603,"206,537"
3546702,"98,291"
3546801,"363,332"
3546900,"153,86"
3547007,"252,621"
3547106,"166,753"
3547205,"129,888"
3547304,"179,949"
3547403,"209,8"
3547502,"754,141"
3547601,"288,576"
3547650,"79,192"
3547700,"552,876"
3547809,"175,782"
3547908,"310,311"
3548005,"154,133"
3548054,"1308,432"
3548104,"109,956"
3548203,"133,008"
3548302,"94,465"
3548401,"128,026"
3548500,"281,033"
3548609,"252,579"
3548708,"409,532"
3548807,"15,331"
3548906,"1136,907"
3549003,"75,579"
3549102,"516,399"
3549201,"129,462"
3549250,"178,396"
3549300,"117,665"
3549409,"410,863"
3549508,"276,952"
3549607,"570,685"
3549706,"419,684"
3549805,"431,944"
3549904,"1099,409"
3549953,"186,456"
3550001,"617,315"
3550100,"650,734"
3550209,"930,339"
3550308,"1521,11"
3550407,"611,278"
3550506,"731,221"
3550605,"306,908"
3550704,"402,395"
3550803,"252,41"
3550902,"617,252"
3551009,"148,1"
3551108,"352,592"
3551207,"141,608"
3551306,"167,848"
3551405,"283,144"
3551504,"126,046"
3551603,"203,734"
3551702,"403,089"
3551801,"1062,699"
3551900,"140,46"
3552007,"414,782"
3552106,"449,029"
3552205,"450,382"
3552304,"594,744"
3552403,"153,465"
3552502,"206,236"
3552551,"330,587"
3552601,"345,792"
3552700,"368,604"
3552809,"20,388"
3552908,"607,267"
3553005,"145,332"
3553104,"107,059"
3553203,"132,459"
3553302,"561,788"
3553401,"747,218"
3553500,"755,1"
3553609,"221,891"
3553658,"53,892"
3553708,"594,335"
3553807,"448,515"
3553856,"231,792"
3553906,"201,385"
3553955,"302,913"
3554003,"523,749"
3554102,"625,003"
3554201,"296,189"
3554300,"1555,803"
3554409,"221,541"
3554508,"404,396"
3554607,"196,79"
3554656,"71,348"
3554706,"315,267"
3554755,"63,421"
3554805,"191,094"
3554904,"151,594"
3554953,"126,731"
3555000,"627,986"
3555109,"244,77"
3555208,"153,235"
3555307,"147,797"
3555356,"209,861"
3555406,"708,105"
3555505,"282,179"
3555604,"252,434"
3555703,"79,056"
3555802,"209,262"
3555901,"146,901"
3556008,"323,916"
3556107,"149,741"
3556206,"148,538"
3556305,"857,661"
3556354,"142,595"
3556404,"267,178"
3556453,"42,489"
3556503,"35,12"
3556602,"247,716"
3556701,"81,604"
3556800,"217,726"
3556909,"95,429"
3556958,"49,832"
3557006,"183,517"
3557105,"420,703"
3557154,"319,056"
3557204,"188,727"
3557303,"74,144"
4100103,"228,717"
4100202,"1349,311"
4100301,"192,261"
4100400,"194,888"
4100459,"386,945"
4100509,"661,56"
4100608,"407,719"
4100707,"447,666"
4100806,"424,25"
4100905,"384,735"
4101002,"298,349"
4101051,"102,895"
4101101,"236,075"
4101150,"106,021"
4101200,"882,317"
4101309,"469,62"
4101408,"558,389"
4101507,"382,215"
4101606,"1358,176"
4101655,"217,371"
4101705,"493,191"
4101804,"469,24"
4101853,"239,562"
4101903,"440,347"
4102000,"980,727"
4102109,"434,792"
4102208,"137,663"
4102307,"348,926"
4102406,"445,192"
4102505,"538,636"
4102604,"171,402"
4102703,"115,724"
4102752,"148,107"
4102802,"242,689"
4102901,"1228,285"
4103008,"302,739"
4103024,"151,797"
4103040,"620,453"
4103057,"256,297"
4103107,"826,344"
4103156,"173,817"
4103206,"322,755"
4103222,"195,931"
4103305,"334,378"
4103354,"343,321"
4103370,"291,036"
4103404,"185,8"
4103453,"271,724"
4103479,"335,392"
4103503,"141,817"
4103602,"366,153"
4103701,"495,375"
4103800,"163,388"
4103909,"796,614"
4103958,"448,424"
4104006,"539,245"
4104055,"433,832"
4104105,"304,488"
4104204,"1243,551"
4104253,"275,352"
4104303,"749,637"
4104402,"1510,16"
4104428,"1512,786"
4104451,"583,54"
4104501,"419,036"
4104600,"275,748"
4104659,"649,68"
4104709,"451,418"
4104808,"2101,074"
4104907,"2531,503"
4105003,"581,756"
4105102,"371,834"
4105201,"1341,189"
4105300,"1179,449"
4105409,"959,692"
4105508,"811,666"
4105607,"403,045"
4105706,"703,638"
4105805,"197,793"
4105904,"407,568"
4106001,"535,963"
4106100,"204,705"
4106209,"299,037"
4106308,"529,137"
4106407,"635,1"
4106456,"1562,848"
4106506,"684,417"
4106555,"164,341"
4106571,"161,862"
4106605,"775,984"
4106704,"259,103"
4106803,"1478,35"
4106852,"312,299"
4106902,"434,892"
4107009,"576,263"
4107108,"242,887"
4107124,"347,233"
4107157,"309,11"
4107207,"418,648"
4107256,"419,853"
4107306,"118,279"
4107405,"192,203"
4107504,"467,47"
4107520,"138,56"
4107538,"120,967"
4107546,"326,44"
4107553,"289,232"
4107603,"715,943"
4107652,"116,678"
4107702,"234,099"
4107736,"406,5"
4107751,"129,769"
4107801,"191,133"
4107850,"238,907"
4107900,"158,226"
4108007,"246,331"
4108106,"83,046"
4108205,"275,712"
4108304,"618,057"
4108320,"321,898"
4108403,"735,111"
4108452,"235,382"
4108502,"1071,183"
4108551,"131,012"
4108601,"564,163"
4108650,"702,471"
4108700,"314,198"
4108809,"563,742"
4108908,"493,94"
4108957,"244,795"
4109005,"189,1"
4109104,"201,15"
4109203,"211,68"
4109302,"1238,32"
4109401,"3168,087"
4109500,"2017,03"
4109609,"1326,67"
4109658,"502,235"
4109708,"898,221"
4109757,"145,446"
4109807,"297,742"
4109906,"675,24"
4110003,"164,983"
4110052,"106,937"
4110078,"330,703"
4110102,"756,535"
4110201,"936,208"
4110300,"194,704"
4110409,"122,622"
4110508,"927,087"
4110607,"647,894"
4110656,"81,538"
4110706,"999,517"
4110805,"570,459"
4110904,"194,353"
4110953,"330,846"
4111001,"207,342"
4111100,"243,822"
4111209,"254,014"
4111258,"320,578"
4111308,"128,87"
4111407,"607,848"
4111506,"431,502"
4111555,"410,907"
4111605,"96,661"
4111704,"139,277"
4111803,"602,528"
4111902,"475,004"
4112009,"1453,066"
4112108,"187,6"
4112207,"335,65"
4112306,"187,802"
4112405,"165,185"
4112504,"413,386"
4112603,"128,515"
4112702,"159,178"
4112751,"247,496"
